,Unnamed: 0_x,hh_sex,hh_age,cond_migracion,escolaridad,work_30days,mig_ocupacion,orig_ocupacion,student_status,modalidad_educacion,no_escuela_why,no_escuela_why/1,no_escuela_why/2,no_escuela_why/3,no_escuela_why/4,no_escuela_why/5,no_escuela_why/6,no_escuela_why/7,no_escuela_why/8,no_escuela_why/9,no_escuela_why/10,no_escuela_why/11,no_escuela_why/12,no_escuela_why/13,no_escuela_why/14,no_escuela_why/15,no_escuela_why/16,no_escuela_why/17,no_escuela_why/18,no_escuela_why/19,no_escuela_why/20,no_escuela_why/21,no_escuela_why/22,no_escuela_why/23,no_escuela_why/24,no_escuela_why/88,no_escuela_why/99,school_feeding,income_contributer_main,income_manager,housework_yn,pregnant_yn,breastfeeding_yn,vulnerability,vulnerability/1,vulnerability/2,vulnerability/3,vulnerability/99,_index_x,_parent_table_name_x,rsp_id,_submission__id_x,_submission__uuid_x,_submission__submission_time_x,_submission__validation_status_x,_submission__notes_x,_submission__status_x,_submission__submitted_by_x,_submission__tags_x,country_x,migrated_yn_x,Unnamed: 0_y,mig_ext_sex,mig_ext_age,mig_ext_motivo,mig_ext_motivo/1,mig_ext_motivo/2,mig_ext_motivo/3,mig_ext_motivo/4,mig_ext_motivo/5,mig_ext_motivo/6,mig_ext_motivo/7,mig_ext_motivo/8,mig_ext_motivo/9,mig_ext_motivo/10,mig_ext_motivo/11,mig_ext_motivo/12,mig_ext_motivo/13,mig_ext_motivo/14,mig_ext_motivo/15,mig_ext_motivo/16,mig_ext_motivo/99,mig_ext_acompany,mig_ext_acompany/1,mig_ext_acompany/2,mig_ext_acompany/3,mig_ext_acompany/4,mig_ext_acompany/5,mig_ext_acompany/6,mig_ext_acompany/7,mig_ext_acompany/8,mig_ext_acompany/9,mig_ext_acompany/99,mig_ext_medio,mig_ext_medio/1,mig_ext_medio/2,mig_ext_medio/3,mig_ext_medio/4,mig_ext_medio/5,mig_ext_medio/6,mig_ext_medio/7,mig_ext_medio/8,mig_ext_medio/9,mig_ext_medio/10,mig_ext_medio/11,mig_ext_medio/12,mig_ext_medio/99,mig_ext_cost_awareness,mig_ext_cost_currency,mig_ext_cost_total,mig_ext_attempts,mig_ext_cost_dist_awareness,mig_ext_cost_transportation,mig_ext_cost_subsistence,mig_ext_cost_intermediaries,mig_ext_cost_other,sum_gasto_viaje,note_mig_calculo,mig_ext_finance,mig_ext_finance/1,mig_ext_finance/2,mig_ext_finance/3,mig_ext_finance/4,mig_ext_finance/5,mig_ext_finance/6,mig_ext_finance/7,mig_ext_finance/8,mig_ext_finance/9,mig_ext_finance/10,mig_ext_finance/11,mig_ext_finance/99,mig_ext_violence,mig_ext_violence/1,mig_ext_violence/2,mig_ext_violence/3,mig_ext_violence/4,mig_ext_violence/5,mig_ext_violence/6,mig_ext_violence/7,mig_ext_violence/8,mig_ext_violence/9,mig_ext_violence/10,mig_ext_violence/11,mig_ext_violence/99,mig_ext_violence_who,mig_ext_violence_who/1,mig_ext_violence_who/2,mig_ext_violence_who/3,mig_ext_violence_who/4,mig_ext_violence_who/5,mig_ext_violence_who/6,mig_ext_violence_who/7,mig_ext_violence_who/99,mig_ext_country,mig_ext_country_other,mig_ext_llego,mig_ext_return,_index_y,_parent_table_name_y,_submission__id_y,_submission__uuid_y,_submission__submission_time_y,_submission__validation_status_y,_submission__notes_y,_submission__status_y,_submission__submitted_by_y,_submission__tags_y,country_y,mig_ext_finance_group/1,mig_ext_finance_group/2,mig_ext_finance_group/3,mig_ext_medio_group/1,mig_ext_medio_group/2,mig_ext_medio_group/3,cost_per_attempt,migrated_yn_y
1390,10778,2,21,5,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,10779,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2391,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,863,2,24,1 2 8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,8840.0,1.0,0.0,,,,,,,6 5 11,0,0,0,0,1,1,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,896,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,8840.0,1
1391,10778,2,21,5,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,10779,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2391,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,864,2,26,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,10400.0,4.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,897,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,2600.0,1
1392,10778,2,21,5,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,10779,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2391,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,865,2,21,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,12350.0,5.0,0.0,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,895,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,2470.0,1
1393,10779,2,24,5,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,10780,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2391,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,863,2,24,1 2 8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,8840.0,1.0,0.0,,,,,,,6 5 11,0,0,0,0,1,1,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,896,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,8840.0,1
1394,10779,2,24,5,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,10780,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2391,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,864,2,26,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,10400.0,4.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,897,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,2600.0,1
1395,10779,2,24,5,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,10780,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2391,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,865,2,21,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,12350.0,5.0,0.0,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,895,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,2470.0,1
1396,10780,2,26,5,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,10781,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2391,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,863,2,24,1 2 8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,8840.0,1.0,0.0,,,,,,,6 5 11,0,0,0,0,1,1,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,896,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,8840.0,1
1397,10780,2,26,5,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,10781,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2391,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,864,2,26,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,10400.0,4.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,897,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,2600.0,1
1398,10780,2,26,5,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,10781,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2391,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,865,2,21,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,12350.0,5.0,0.0,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,895,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,2470.0,1
1399,10782,2,53,3,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2,0.0,1.0,0.0,0.0,10783,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2391,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,863,2,24,1 2 8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,8840.0,1.0,0.0,,,,,,,6 5 11,0,0,0,0,1,1,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,896,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,8840.0,1
1400,10782,2,53,3,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2,0.0,1.0,0.0,0.0,10783,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2391,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,864,2,26,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,10400.0,4.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,897,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,2600.0,1
1401,10782,2,53,3,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2,0.0,1.0,0.0,0.0,10783,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2391,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,865,2,21,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,12350.0,5.0,0.0,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,895,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925468,156352dd-2957-4f07-b678-1731e4623644,2021-04-30T00:28:50,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,2470.0,1
1402,10800,1,18,2,4.0,0.0,9.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,0.0,1.0,0.0,0.0,3,0.0,0.0,1.0,0.0,10801,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2395,174925488,0eb24e63-2053-458e-9168-3669429ef58b,2021-04-30T00:29:13,,[],submitted_via_web,,[],GT,1,866,2,26,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,4940.0,2.0,99.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,,898,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925488,0eb24e63-2053-458e-9168-3669429ef58b,2021-04-30T00:29:13,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,2470.0,1
1403,10801,2,26,6,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,10802,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2395,174925488,0eb24e63-2053-458e-9168-3669429ef58b,2021-04-30T00:29:13,,[],submitted_via_web,,[],GT,1,866,2,26,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,4940.0,2.0,99.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,,898,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925488,0eb24e63-2053-458e-9168-3669429ef58b,2021-04-30T00:29:13,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,2470.0,1
1404,10824,1,23,5,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,10825,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2399,174925719,e0b1ec9b-be6d-4ef8-a701-4a888c3667a5,2021-04-30T00:33:44,,[],submitted_via_web,wfpmandeteam,[],HND,1,869,1,23,1 8 9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,1435.0,1.0,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,1,,901,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925719,e0b1ec9b-be6d-4ef8-a701-4a888c3667a5,2021-04-30T00:33:44,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,1,0,0,1435.0,1
1405,10824,1,23,5,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,10825,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2399,174925719,e0b1ec9b-be6d-4ef8-a701-4a888c3667a5,2021-04-30T00:33:44,,[],submitted_via_web,wfpmandeteam,[],HND,1,870,1,25,1 8 15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,1435.0,1.0,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,1,,902,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925719,e0b1ec9b-be6d-4ef8-a701-4a888c3667a5,2021-04-30T00:33:44,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,1,0,0,1435.0,1
1406,10825,1,25,6,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,10826,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2399,174925719,e0b1ec9b-be6d-4ef8-a701-4a888c3667a5,2021-04-30T00:33:44,,[],submitted_via_web,wfpmandeteam,[],HND,1,869,1,23,1 8 9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,1435.0,1.0,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,1,,901,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925719,e0b1ec9b-be6d-4ef8-a701-4a888c3667a5,2021-04-30T00:33:44,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,1,0,0,1435.0,1
1407,10825,1,25,6,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,10826,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2399,174925719,e0b1ec9b-be6d-4ef8-a701-4a888c3667a5,2021-04-30T00:33:44,,[],submitted_via_web,wfpmandeteam,[],HND,1,870,1,25,1 8 15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,1435.0,1.0,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,1,,902,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174925719,e0b1ec9b-be6d-4ef8-a701-4a888c3667a5,2021-04-30T00:33:44,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,1,0,0,1435.0,1
1408,10863,2,26,7,5.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,10864,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2406,174926634,cb59ac18-eb41-486f-8417-c5124bd6176e,2021-04-30T00:49:55,,[],submitted_via_web,wfpmandeteam,[],HND,1,873,2,26,1 7 16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,12300.0,4.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,1,,905,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174926634,cb59ac18-eb41-486f-8417-c5124bd6176e,2021-04-30T00:49:55,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,3075.0,1
1409,10864,1,28,2,5.0,1.0,1.0,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,1.0,0.0,10865,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2406,174926634,cb59ac18-eb41-486f-8417-c5124bd6176e,2021-04-30T00:49:55,,[],submitted_via_web,wfpmandeteam,[],HND,1,873,2,26,1 7 16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,12300.0,4.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,1,,905,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174926634,cb59ac18-eb41-486f-8417-c5124bd6176e,2021-04-30T00:49:55,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,3075.0,1
1410,10865,1,32,3,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,1.0,0.0,10866,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2406,174926634,cb59ac18-eb41-486f-8417-c5124bd6176e,2021-04-30T00:49:55,,[],submitted_via_web,wfpmandeteam,[],HND,1,873,2,26,1 7 16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,12300.0,4.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,1,,905,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174926634,cb59ac18-eb41-486f-8417-c5124bd6176e,2021-04-30T00:49:55,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,3075.0,1
1418,10950,2,39,5,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,10951,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2430,174929486,a7713e1c-9a43-4d48-a26e-297d2814160c,2021-04-30T01:55:17,,[],submitted_via_web,,[],GT,1,879,2,39,1 6 8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,6500.0,3.0,0.0,,,,,,,1 10,1,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,912,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,174929486,a7713e1c-9a43-4d48-a26e-297d2814160c,2021-04-30T01:55:17,,[],submitted_via_web,,[],GT,1,0,1,0,1,0,2166.6666666666665,1
